comparison,comparison_label,source,goal,token,Ensembl_ID,Gene_name,n_donors_evaluable,n_donors_nonzero,n_cells_total,median_cells_per_donor,median_donor_effect,mean_donor_effect,min_donor_effect,max_donor_effect,n_donors_positive,n_donors_negative,sign_concordance,bootstrap_ci_low,bootstrap_ci_high,ci_excludes_zero,same_direction_pass_70
lusc_to_luad,LUSC → LUAD,lusc,luad,13181,ENSG00000173163,COMMD1,3,3,17,2.0,0.0065155997872352,0.0045724382978819,-0.0002495583945087,0.0074512735009193,2,1,0.6666666666666666,-0.0002495583945087,0.0074512735009193,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,16455,ENSG00000197324,LRP10,3,3,38,3.0,0.0065061046431461,0.0025111194700002,-0.0148304576675097,0.0158577114343643,2,1,0.6666666666666666,-0.0148304576675097,0.0158577114343643,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,450,ENSG00000025772,TOMM34,3,3,8,1.0,0.0064886510372161,-0.0047593820426199,-0.0288266266385714,0.0080598294734954,2,1,0.6666666666666666,-0.0288266266385714,0.0080598294734954,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,7147,ENSG00000136270,TBRG4,2,2,11,5.5,0.0064860106342368,0.0064860106342368,0.002300197051631,0.0106718242168426,2,0,1.0,0.002300197051631,0.0106718242168426,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,12729,ENSG00000171109,MFN1,2,2,10,5.0,0.0064742568647488,0.0064742568647488,-0.0187465392518788,0.0316950529813766,1,1,0.5,-0.0187465392518788,0.0316950529813766,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,14964,ENSG00000183856,IQGAP3,1,1,1,1.0,0.0064716525375843,0.0064716525375843,0.0064716525375843,0.0064716525375843,1,0,1.0,0.0064716525375843,0.0064716525375843,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,1111,ENSG00000070476,ZXDC,1,1,3,3.0,0.0064692472418149,0.0064692472418149,0.0064692472418149,0.0064692472418149,1,0,1.0,0.0064692472418149,0.0064692472418149,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,10309,ENSG00000160305,DIP2A,4,4,43,1.0,0.0064591988921165,0.0030266629531979,-0.0129700899124145,0.0121583439409732,3,1,0.75,-0.00736790522933,0.0107984963804483,False,True
lusc_to_luad,LUSC → LUAD,lusc,luad,2746,ENSG00000103145,HCFC1R1,2,2,21,10.5,0.0064588347449898,0.0064588347449898,0.0017408225685358,0.0111768469214439,2,0,1.0,0.0017408225685358,0.0111768469214439,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,3006,ENSG00000105058,FAM32A,3,3,67,6.0,0.0064583402127027,0.0047534614670694,0.0002121501520537,0.0075898940364519,3,0,1.0,0.0002121501520537,0.0075898940364519,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,4930,ENSG00000119912,IDE,2,2,5,2.5,0.0064574219286441,0.0064574219286441,-0.0064710229635238,0.0193858668208122,1,1,0.5,-0.0064710229635238,0.0193858668208122,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,13611,ENSG00000175606,TMEM70,3,3,25,2.0,0.006456475172724,0.0012418886735325,-0.0230830647051334,0.0203522555530071,2,1,0.6666666666666666,-0.0230830647051334,0.0203522555530071,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,3458,ENSG00000108055,SMC3,3,3,98,4.0,0.0064543634653091,0.0109475933460761,-0.0024973875438065,0.0288858041167259,2,1,0.6666666666666666,-0.0024973875438065,0.0288858041167259,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,5138,ENSG00000121741,ZMYM2,3,3,25,3.0,0.0064508883903423,0.0141146554360314,0.0043439222056241,0.0315491557121276,3,0,1.0,0.0043439222056241,0.0315491557121276,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,3883,ENSG00000111644,ACRBP,1,1,1,1.0,0.0064481198787689,0.0064481198787689,0.0064481198787689,0.0064481198787689,1,0,1.0,0.0064481198787689,0.0064481198787689,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,7916,ENSG00000140853,NLRC5,3,3,35,1.0,0.0064466838358026,0.0050125451325768,-0.0364138334989547,0.0450047850608825,2,1,0.6666666666666666,-0.0364138334989547,0.0450047850608825,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,8596,ENSG00000145545,SRD5A1,2,2,3,1.5,0.0064444541931152,0.0064444541931152,-0.0060760229825973,0.0189649313688278,1,1,0.5,-0.0060760229825973,0.0189649313688278,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,5168,ENSG00000121964,GTDC1,2,2,5,2.5,0.006428571883589,0.006428571883589,-0.0260108960792422,0.0388680398464202,1,1,0.5,-0.0260108960792422,0.0388680398464202,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,4220,ENSG00000114120,SLC25A36,3,3,38,3.0,0.0064277814235538,-0.0081231857701722,-0.0456512086093425,0.0148538698752721,2,1,0.6666666666666666,-0.0456512086093425,0.0148538698752721,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,15429,ENSG00000186104,CYP2R1,2,2,27,13.5,0.006424363553524,0.006424363553524,-0.0030554610490798,0.0159041881561279,1,1,0.5,-0.0030554610490798,0.0159041881561279,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,7408,ENSG00000137710,RDX,3,3,56,5.0,0.0064088866114616,0.0137922084807944,-0.0051654394031787,0.0401331782341003,2,1,0.6666666666666666,-0.0051654394031787,0.0401331782341003,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,4522,ENSG00000116273,PHF13,3,3,10,1.0,0.0064054485410451,0.0084472565601269,0.0016461610794067,0.0172901600599288,3,0,1.0,0.0016461610794067,0.0172901600599288,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,11494,ENSG00000165802,NSMF,1,1,3,3.0,0.0064000990241765,0.0064000990241765,0.0064000990241765,0.0064000990241765,1,0,1.0,0.0064000990241765,0.0064000990241765,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,10366,ENSG00000160767,ENTREP3,1,1,3,3.0,0.0063999618093172,0.0063999618093172,0.0063999618093172,0.0063999618093172,1,0,1.0,0.0063999618093172,0.0063999618093172,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,2394,ENSG00000100938,GMPR2,2,2,13,6.5,0.0063962681218981,0.0063962681218981,0.0042544689029455,0.0085380673408508,2,0,1.0,0.0042544689029455,0.0085380673408508,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,10946,ENSG00000163781,TOPBP1,3,3,45,6.0,0.0063926496853431,0.0041431353312802,-0.0088636970801933,0.0149004533886909,2,1,0.6666666666666666,-0.0088636970801933,0.0149004533886909,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,11285,ENSG00000164916,FOXK1,1,1,3,3.0,0.0063821499546368,0.0063821499546368,0.0063821499546368,0.0063821499546368,1,0,1.0,0.0063821499546368,0.0063821499546368,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,2286,ENSG00000100417,PMM1,3,3,22,3.0,0.0063821226358413,0.0067771508973213,-0.006085196729092,0.0200345267852147,2,1,0.6666666666666666,-0.006085196729092,0.0200345267852147,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,10942,ENSG00000163751,CPA3,2,2,10,5.0,0.0063815913680526,0.0063815913680526,0.0041584633290767,0.0086047194070286,2,0,1.0,0.0041584633290767,0.0086047194070286,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,7110,ENSG00000136104,RNASEH2B,3,3,53,3.0,0.0063765877857804,0.0109102535578939,-0.0024381140246987,0.0287922869126002,2,1,0.6666666666666666,-0.0024381140246987,0.0287922869126002,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,3355,ENSG00000107021,TBC1D13,1,1,5,5.0,0.0063757270574569,0.0063757270574569,0.0063757270574569,0.0063757270574569,1,0,1.0,0.0063757270574569,0.0063757270574569,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,18372,ENSG00000242612,DECR2,1,1,1,1.0,0.0063715390861034,0.0063715390861034,0.0063715390861034,0.0063715390861034,1,0,1.0,0.0063715390861034,0.0063715390861034,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,5019,ENSG00000120594,PLXDC2,2,2,4,2.0,0.0063679677744706,0.0063679677744706,-0.0061994194984436,0.0189353550473849,1,1,0.5,-0.0061994194984436,0.0189353550473849,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,11851,ENSG00000167258,CDK12,3,3,47,4.0,0.0063619171934468,0.0074492062974189,0.0025452417321503,0.0134404599666595,3,0,1.0,0.0025452417321503,0.0134404599666595,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,160,ENSG00000006756,ARSD,2,2,3,1.5,0.0063618570566177,0.0063618570566177,-0.0227048993110656,0.0354286134243011,1,1,0.5,-0.0227048993110656,0.0354286134243011,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,11402,ENSG00000165424,ZCCHC24,1,1,1,1.0,0.0063543766736984,0.0063543766736984,0.0063543766736984,0.0063543766736984,1,0,1.0,0.0063543766736984,0.0063543766736984,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,1481,ENSG00000080189,SLC35C2,2,2,19,9.5,0.006349861214403,0.006349861214403,-0.004759804229252,0.0174595266580581,1,1,0.5,-0.004759804229252,0.0174595266580581,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,13872,ENSG00000177239,MAN1B1,1,1,5,5.0,0.0063462793827056,0.0063462793827056,0.0063462793827056,0.0063462793827056,1,0,1.0,0.0063462793827056,0.0063462793827056,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,17754,ENSG00000215305,VPS16,2,2,12,6.0,0.0063449156216599,0.0063449156216599,-0.0022870874540372,0.0149769186973571,1,1,0.5,-0.0022870874540372,0.0149769186973571,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,12602,ENSG00000170502,NUDT9,1,1,11,11.0,0.0063292567025531,0.0063292567025531,0.0063292567025531,0.0063292567025531,1,0,1.0,0.0063292567025531,0.0063292567025531,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,1768,ENSG00000088451,TGDS,1,1,20,20.0,0.0063266949728131,0.0063266949728131,0.0063266949728131,0.0063266949728131,1,0,1.0,0.0063266949728131,0.0063266949728131,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,8502,ENSG00000144791,LIMD1,1,1,5,5.0,0.0063229262828826,0.0063229262828826,0.0063229262828826,0.0063229262828826,1,0,1.0,0.0063229262828826,0.0063229262828826,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,5123,ENSG00000121552,CSTA,3,3,8,1.0,0.0063206851482391,0.0721556189366512,-0.0062934458255767,0.2164396174872914,2,1,0.6666666666666666,-0.0062934458255767,0.2164396174872914,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,9308,ENSG00000151694,ADAM17,2,2,14,7.0,0.0063195996559583,0.0063195996559583,-0.0032390608237339,0.0158782601356506,1,1,0.5,-0.0032390608237339,0.0158782601356506,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,14461,ENSG00000181135,ZNF707,1,1,6,6.0,0.0063151475042104,0.0063151475042104,0.0063151475042104,0.0063151475042104,1,0,1.0,0.0063151475042104,0.0063151475042104,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,2701,ENSG00000102893,PHKB,3,3,19,3.0,0.0063151267667611,0.0229815467364258,0.0059806630015373,0.056648850440979,3,0,1.0,0.0059806630015373,0.056648850440979,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,376,ENSG00000017427,IGF1,1,1,1,1.0,0.0063143372535705,0.0063143372535705,0.0063143372535705,0.0063143372535705,1,0,1.0,0.0063143372535705,0.0063143372535705,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,12325,ENSG00000169242,EFNA1,1,1,6,6.0,0.0063138284410039,0.0063138284410039,0.0063138284410039,0.0063138284410039,1,0,1.0,0.0063138284410039,0.0063138284410039,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,11403,ENSG00000165434,PGM2L1,1,1,18,18.0,0.0063121091160509,0.0063121091160509,0.0063121091160509,0.0063121091160509,1,0,1.0,0.0063121091160509,0.0063121091160509,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,17153,ENSG00000204469,PRRC2A,2,2,11,5.5,0.0063115808181464,0.0063115808181464,-0.0006257811561226,0.0132489427924156,1,1,0.5,-0.0006257811561226,0.0132489427924156,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,4214,ENSG00000114054,PCCB,1,1,13,13.0,0.0063024111665212,0.0063024111665212,0.0063024111665212,0.0063024111665212,1,0,1.0,0.0063024111665212,0.0063024111665212,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,1640,ENSG00000085231,AK6,3,3,14,3.0,0.0063021754225095,0.0066243193215794,0.0014653772115707,0.0121054053306579,3,0,1.0,0.0014653772115707,0.0121054053306579,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,15372,ENSG00000185880,TRIM69,3,3,18,4.0,0.0062959566712379,0.0028238920972515,-0.0061338188556524,0.0083095384761691,2,1,0.6666666666666666,-0.0061338188556524,0.0083095384761691,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,9472,ENSG00000153044,CENPH,2,2,9,4.5,0.0062922399956732,0.0062922399956732,0.0038699530996382,0.0087145268917083,2,0,1.0,0.0038699530996382,0.0087145268917083,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,13690,ENSG00000176170,SPHK1,1,1,1,1.0,0.0062915086746215,0.0062915086746215,0.0062915086746215,0.0062915086746215,1,0,1.0,0.0062915086746215,0.0062915086746215,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,3736,ENSG00000110344,UBE4A,2,2,32,16.0,0.0062899131638308,0.0062899131638308,-0.0039400331055124,0.0165198594331741,1,1,0.5,-0.0039400331055124,0.0165198594331741,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,13858,ENSG00000177169,ULK1,1,1,6,6.0,0.0062893641491731,0.0062893641491731,0.0062893641491731,0.0062893641491731,1,0,1.0,0.0062893641491731,0.0062893641491731,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,5087,ENSG00000121073,SLC35B1,2,2,11,5.5,0.0062858528561062,0.0062858528561062,0.0046765580773353,0.007895147634877,2,0,1.0,0.0046765580773353,0.007895147634877,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,3067,ENSG00000105372,RPS19,5,5,550,30.0,0.006278806226328,0.00610464634036,0.0023814402520656,0.0084103047847747,5,0,1.0,0.0041194002389657,0.0075876385363837,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,8697,ENSG00000146232,NFKBIE,3,3,19,2.0,0.0062677562236785,0.003811296269608,-0.007922496064566,0.0130886286497116,2,1,0.6666666666666666,-0.007922496064566,0.0130886286497116,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,9863,ENSG00000156671,SAMD8,1,1,14,14.0,0.0062556147043194,0.0062556147043194,0.0062556147043194,0.0062556147043194,1,0,1.0,0.0062556147043194,0.0062556147043194,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,6767,ENSG00000134256,CD101,2,2,20,10.0,0.0062523316591978,0.0062523316591978,-0.0013381354510784,0.013842798769474,1,1,0.5,-0.0013381354510784,0.013842798769474,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,3586,ENSG00000109046,WSB1,3,3,71,12.0,0.0062505301088094,0.0056487831574531,0.0043305916090806,0.0063652277544692,3,0,1.0,0.0043305916090806,0.0063652277544692,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,6681,ENSG00000133678,TMEM254,2,2,4,2.0,0.006246235842506,0.006246235842506,0.0046812047561009,0.0078112669289112,2,0,1.0,0.0046812047561009,0.0078112669289112,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,495,ENSG00000032444,PNPLA6,1,1,4,4.0,0.0062228413298726,0.0062228413298726,0.0062228413298726,0.0062228413298726,1,0,1.0,0.0062228413298726,0.0062228413298726,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,6023,ENSG00000129084,PSMA1,3,3,68,4.0,0.0062225572764873,0.0067729310843572,0.0016162694702225,0.0124799665063619,3,0,1.0,0.0016162694702225,0.0124799665063619,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,8987,ENSG00000148606,POLR3A,2,2,6,3.0,0.0062162719666957,0.0062162719666957,-0.0088889971375465,0.0213215410709381,1,1,0.5,-0.0088889971375465,0.0213215410709381,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,2982,ENSG00000104918,RETN,1,1,1,1.0,0.006204679608345,0.006204679608345,0.006204679608345,0.006204679608345,1,0,1.0,0.006204679608345,0.006204679608345,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,5723,ENSG00000126216,TUBGCP3,2,2,10,5.0,0.0061906758281919,0.0061906758281919,-0.0009412401252322,0.0133225917816162,1,1,0.5,-0.0009412401252322,0.0133225917816162,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,701,ENSG00000052795,FNIP2,2,2,2,1.0,0.0061893910169601,0.0061893910169601,-0.0072805285453796,0.0196593105792999,1,1,0.5,-0.0072805285453796,0.0196593105792999,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,8928,ENSG00000148180,GSN,1,1,7,7.0,0.0061792289572102,0.0061792289572102,0.0061792289572102,0.0061792289572102,1,0,1.0,0.0061792289572102,0.0061792289572102,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,16681,ENSG00000198146,ZNF770,2,2,23,11.5,0.006173791448501,0.006173791448501,0.0043489971960132,0.0079985857009887,2,0,1.0,0.0043489971960132,0.0079985857009887,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,8706,ENSG00000146278,PNRC1,4,4,443,29.0,0.0061737241339869,0.0052707552430757,-0.0015296584281783,0.0102652311325073,3,1,0.75,0.0005395191535801,0.00909902244166,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,11674,ENSG00000166483,WEE1,2,2,9,4.5,0.006169332191348,0.006169332191348,-0.0020229406654834,0.0143616050481796,1,1,0.5,-0.0020229406654834,0.0143616050481796,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,7492,ENSG00000138078,PREPL,3,3,40,5.0,0.0061633711059888,0.0074098167113131,-0.0032002432271838,0.0192663222551345,2,1,0.6666666666666666,-0.0032002432271838,0.0192663222551345,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,7048,ENSG00000135821,GLUL,3,3,34,3.0,0.006157204316094,0.0033067248947204,-0.0088040096064408,0.0125669799745082,2,1,0.6666666666666666,-0.0088040096064408,0.0125669799745082,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,13839,ENSG00000177054,ZDHHC13,1,1,5,5.0,0.0061515882611274,0.0061515882611274,0.0061515882611274,0.0061515882611274,1,0,1.0,0.0061515882611274,0.0061515882611274,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,13665,ENSG00000176022,B3GALT6,2,2,13,6.5,0.0061510085043582,0.0061510085043582,-0.0077763812785798,0.0200783982872962,1,1,0.5,-0.0077763812785798,0.0200783982872962,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,5125,ENSG00000121577,POPDC2,1,1,1,1.0,0.0061483085155487,0.0061483085155487,0.0061483085155487,0.0061483085155487,1,0,1.0,0.0061483085155487,0.0061483085155487,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,4731,ENSG00000118046,STK11,1,1,1,1.0,0.0061453580856323,0.0061453580856323,0.0061453580856323,0.0061453580856323,1,0,1.0,0.0061453580856323,0.0061453580856323,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,15215,ENSG00000185130,H2BC13,1,1,2,2.0,0.0061393789947032,0.0061393789947032,0.0061393789947032,0.0061393789947032,1,0,1.0,0.0061393789947032,0.0061393789947032,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,10807,ENSG00000163362,INAVA,1,1,1,1.0,0.006139189004898,0.006139189004898,0.006139189004898,0.006139189004898,1,0,1.0,0.006139189004898,0.006139189004898,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,6437,ENSG00000132005,RFX1,3,3,37,3.0,0.0061385879913965,0.0088164611956551,-0.0065253463483625,0.0268361419439315,2,1,0.6666666666666666,-0.0065253463483625,0.0268361419439315,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,6610,ENSG00000133065,SLC41A1,2,2,4,2.0,0.0061340210959315,0.0061340210959315,-0.0227747801691293,0.0350428223609924,1,1,0.5,-0.0227747801691293,0.0350428223609924,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,10886,ENSG00000163606,CD200R1,2,2,6,3.0,0.0061309076845645,0.0061309076845645,0.000157319009304,0.0121044963598251,2,0,1.0,0.000157319009304,0.0121044963598251,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,3867,ENSG00000111481,COPZ1,3,3,37,5.0,0.0061293056101671,-0.0011452250847859,-0.0222707912325859,0.012705810368061,2,1,0.6666666666666666,-0.0222707912325859,0.012705810368061,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,3730,ENSG00000110315,RNF141,2,2,4,2.0,0.0061280106504758,0.0061280106504758,0.0022275447845458,0.0100284765164057,2,0,1.0,0.0022275447845458,0.0100284765164057,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,3811,ENSG00000111077,TNS2,1,1,2,2.0,0.0061251763254404,0.0061251763254404,0.0061251763254404,0.0061251763254404,1,0,1.0,0.0061251763254404,0.0061251763254404,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,7826,ENSG00000140284,SLC27A2,2,2,14,7.0,0.0061177605619797,0.0061177605619797,0.0015491470694541,0.0106863740545052,2,0,1.0,0.0015491470694541,0.0106863740545052,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,7654,ENSG00000139083,ETV6,2,2,10,5.0,0.0061164055950939,0.0061164055950939,-0.0176888471469283,0.0299216583371162,1,1,0.5,-0.0176888471469283,0.0299216583371162,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,8798,ENSG00000147119,CHST7,1,1,3,3.0,0.0061133702596028,0.0061133702596028,0.0061133702596028,0.0061133702596028,1,0,1.0,0.0061133702596028,0.0061133702596028,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,3793,ENSG00000110911,SLC11A2,2,2,5,2.5,0.0061103701591491,0.0061103701591491,0.000274097546935,0.0119466427713632,2,0,1.0,0.000274097546935,0.0119466427713632,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,10736,ENSG00000163082,SGPP2,2,2,4,2.0,0.0061080710341533,0.0061080710341533,0.0030377320945262,0.0091784099737803,2,0,1.0,0.0030377320945262,0.0091784099737803,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,10609,ENSG00000162616,DNAJB4,4,4,67,3.0,0.0061074951663613,-0.0038053932677333,-0.0364485010504722,0.0090119376468161,3,1,0.75,-0.0257559209130704,0.008232245943509,False,True
lusc_to_luad,LUSC → LUAD,lusc,luad,18284,ENSG00000240230,COX19,3,3,38,2.0,0.0060992687940597,-0.0025892468346726,-0.0203286511823534,0.0064616418842758,2,1,0.6666666666666666,-0.0203286511823534,0.0064616418842758,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,5230,ENSG00000122574,WIPF3,3,3,12,2.0,0.006085170019004,0.0062432008347025,0.0003629326820373,0.0122814998030662,3,0,1.0,0.0003629326820373,0.0122814998030662,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,17328,ENSG00000205323,SARNP,2,2,5,2.5,0.0060774376615881,0.0060774376615881,-0.0078796166926622,0.0200344920158386,1,1,0.5,-0.0078796166926622,0.0200344920158386,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,3644,ENSG00000109572,CLCN3,1,1,20,20.0,0.0060773679055273,0.0060773679055273,0.0060773679055273,0.0060773679055273,1,0,1.0,0.0060773679055273,0.0060773679055273,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,4224,ENSG00000114127,XRN1,3,3,82,8.0,0.0060761515051126,0.0038435560961564,-0.0070198692381381,0.0124743860214948,2,1,0.6666666666666666,-0.0070198692381381,0.0124743860214948,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,8030,ENSG00000141569,TRIM65,2,2,5,2.5,0.006069324289759,0.006069324289759,0.003859261671702,0.0082793869078159,2,0,1.0,0.003859261671702,0.0082793869078159,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,15225,ENSG00000185187,SIGIRR,3,3,67,5.0,0.0060680029785324,0.0068039145898716,-0.0033332534134387,0.0176769942045211,2,1,0.6666666666666666,-0.0033332534134387,0.0176769942045211,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,11848,ENSG00000167232,ZNF91,3,3,25,2.0,0.0060636087913404,0.0077925418701135,-0.0018263161182403,0.0191403329372406,2,1,0.6666666666666666,-0.0018263161182403,0.0191403329372406,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,4629,ENSG00000117118,SDHB,3,3,18,1.0,0.0060628950595855,0.0021214659015337,-0.0058741047978401,0.0061756074428558,2,1,0.6666666666666666,-0.0058741047978401,0.0061756074428558,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,3514,ENSG00000108528,SLC25A11,4,4,43,3.0,0.0060601262634413,-0.0056270700750044,-0.0644344463944435,0.029805913567543,3,1,0.75,-0.0467701952438801,0.0238288587554254,False,True
lusc_to_luad,LUSC → LUAD,lusc,luad,4402,ENSG00000115504,EHBP1,1,1,6,6.0,0.0060531081010897,0.0060531081010897,0.0060531081010897,0.0060531081010897,1,0,1.0,0.0060531081010897,0.0060531081010897,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,5547,ENSG00000125124,BBS2,2,2,8,4.0,0.0060530483190502,0.0060530483190502,-0.005229715257883,0.0173358118959835,1,1,0.5,-0.005229715257883,0.0173358118959835,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,18440,ENSG00000244165,P2RY11,3,3,13,1.0,0.0060508102178573,0.0173997531334559,-0.0060501396656036,0.052198588848114,2,1,0.6666666666666666,-0.0060501396656036,0.052198588848114,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,4890,ENSG00000119681,LTBP2,1,1,2,2.0,0.0060482453554868,0.0060482453554868,0.0060482453554868,0.0060482453554868,1,0,1.0,0.0060482453554868,0.0060482453554868,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,16389,ENSG00000197056,ZMYM1,2,2,10,5.0,0.0060477557126432,0.0060477557126432,-0.006406083703041,0.0185015951283276,1,1,0.5,-0.006406083703041,0.0185015951283276,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,1463,ENSG00000079462,PAFAH1B3,3,3,18,2.0,0.0060451390842596,0.0091025316052966,-0.0098713636398315,0.0311338193714618,2,1,0.6666666666666666,-0.0098713636398315,0.0311338193714618,False,False
lusc_to_luad,LUSC → LUAD,lusc,luad,10851,ENSG00000163513,TGFBR2,3,3,31,2.0,0.0060448739677667,0.0056990668821482,0.0006502730840886,0.0104020535945892,3,0,1.0,0.0006502730840886,0.0104020535945892,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,14890,ENSG00000183598,H3C13,1,1,2,2.0,0.0060443133115768,0.0060443133115768,0.0060443133115768,0.0060443133115768,1,0,1.0,0.0060443133115768,0.0060443133115768,True,True
lusc_to_luad,LUSC → LUAD,lusc,luad,910,ENSG00000065057,NTHL1,2,2,7,3.5,0.0060415907452503,0.0060415907452503,0.0039307326078414,0.0081524488826592,2,0,1.0,0.0039307326078414,0.0081524488826592,True,True
